series_id,year,period,value,footnotes,date,series_name
LNS11032183,2023,M12,11422.0,,2023-12-01,Labor Force - Asian
LNS11032183,2024,M01,11564.0,,2024-01-01,Labor Force - Asian
LNS11032183,2024,M02,11507.0,,2024-02-01,Labor Force - Asian
LNS11032183,2024,M03,11410.0,,2024-03-01,Labor Force - Asian
LNS11032183,2024,M04,11538.0,,2024-04-01,Labor Force - Asian
LNS11032183,2024,M05,11758.0,,2024-05-01,Labor Force - Asian
LNS11032183,2024,M06,11882.0,,2024-06-01,Labor Force - Asian
LNS11032183,2024,M07,11819.0,,2024-07-01,Labor Force - Asian
LNS11032183,2024,M08,11756.0,,2024-08-01,Labor Force - Asian
LNS11032183,2024,M09,11677.0,,2024-09-01,Labor Force - Asian
LNS11032183,2024,M10,11843.0,,2024-10-01,Labor Force - Asian
LNS11032183,2024,M11,11752.0,,2024-11-01,Labor Force - Asian
LNS11032183,2024,M12,11664.0,,2024-12-01,Labor Force - Asian
LNS11032183,2025,M01,12357.0,,2025-01-01,Labor Force - Asian
LNS11032183,2025,M02,12514.0,,2025-02-01,Labor Force - Asian
LNS11032183,2025,M03,12651.0,,2025-03-01,Labor Force - Asian
LNS11032183,2025,M04,12711.0,,2025-04-01,Labor Force - Asian
LNS11032183,2025,M05,12709.0,,2025-05-01,Labor Force - Asian
LNS11032183,2025,M06,12637.0,,2025-06-01,Labor Force - Asian
LNS11032183,2025,M07,12537.0,,2025-07-01,Labor Force - Asian
LNS11032183,2025,M08,12624.0,,2025-08-01,Labor Force - Asian
LNS11032183,2025,M09,12751.0,,2025-09-01,Labor Force - Asian
LNS11032183,2025,M11,13083.0,,2025-11-01,Labor Force - Asian
LNS11032183,2025,M12,13036.0,,2025-12-01,Labor Force - Asian
LNS11032183,2026,M01,13828.0,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,Labor Force - Asian
LNS11032183,2026,M02,13892.0,,2026-02-01,Labor Force - Asian
LNS11032183,2026,M03,13860.0,,2026-03-01,Labor Force - Asian
LNS14000001,2022,M01,0.04,,2022-01-01,Unemployment - Men
LNS14000001,2022,M02,0.038,,2022-02-01,Unemployment - Men
LNS14000001,2022,M03,0.037000000000000005,,2022-03-01,Unemployment - Men
LNS14000001,2022,M04,0.038,,2022-04-01,Unemployment - Men
LNS14000001,2022,M05,0.036000000000000004,,2022-05-01,Unemployment - Men
LNS14000001,2022,M06,0.037000000000000005,,2022-06-01,Unemployment - Men
LNS14000001,2022,M07,0.036000000000000004,,2022-07-01,Unemployment - Men
LNS14000001,2022,M08,0.037000000000000005,,2022-08-01,Unemployment - Men
LNS14000001,2022,M09,0.036000000000000004,,2022-09-01,Unemployment - Men
LNS14000001,2022,M10,0.036000000000000004,,2022-10-01,Unemployment - Men
LNS14000001,2022,M11,0.036000000000000004,,2022-11-01,Unemployment - Men
LNS14000001,2022,M12,0.035,,2022-12-01,Unemployment - Men
LNS14000001,2023,M01,0.036000000000000004,,2023-01-01,Unemployment - Men
LNS14000001,2023,M02,0.037000000000000005,,2023-02-01,Unemployment - Men
LNS14000001,2023,M03,0.036000000000000004,,2023-03-01,Unemployment - Men
LNS14000001,2023,M04,0.035,,2023-04-01,Unemployment - Men
LNS14000001,2023,M05,0.037000000000000005,,2023-05-01,Unemployment - Men
LNS14000001,2023,M06,0.037000000000000005,,2023-06-01,Unemployment - Men
LNS14000001,2023,M07,0.037000000000000005,,2023-07-01,Unemployment - Men
LNS14000001,2023,M08,0.04,,2023-08-01,Unemployment - Men
LNS14000001,2023,M09,0.040999999999999995,,2023-09-01,Unemployment - Men
LNS14000001,2023,M10,0.040999999999999995,,2023-10-01,Unemployment - Men
LNS14000001,2023,M11,0.04,,2023-11-01,Unemployment - Men
LNS14000001,2023,M12,0.039,,2023-12-01,Unemployment - Men
LNS14000001,2024,M01,0.04,,2024-01-01,Unemployment - Men
LNS14000001,2024,M02,0.039,,2024-02-01,Unemployment - Men
LNS14000001,2024,M03,0.038,,2024-03-01,Unemployment - Men
LNS14000001,2024,M04,0.039,,2024-04-01,Unemployment - Men
LNS14000001,2024,M05,0.042,,2024-05-01,Unemployment - Men
LNS14000001,2024,M06,0.040999999999999995,,2024-06-01,Unemployment - Men
LNS14000001,2024,M07,0.043,,2024-07-01,Unemployment - Men
LNS14000001,2024,M08,0.043,,2024-08-01,Unemployment - Men
LNS14000001,2024,M09,0.042,,2024-09-01,Unemployment - Men
LNS14000001,2024,M10,0.042,,2024-10-01,Unemployment - Men
LNS14000001,2024,M11,0.043,,2024-11-01,Unemployment - Men
LNS14000001,2024,M12,0.042,,2024-12-01,Unemployment - Men
LNS14000001,2025,M01,0.040999999999999995,,2025-01-01,Unemployment - Men
LNS14000001,2025,M02,0.042,,2025-02-01,Unemployment - Men
LNS14000001,2025,M03,0.043,,2025-03-01,Unemployment - Men
LNS14000001,2025,M04,0.044000000000000004,,2025-04-01,Unemployment - Men
LNS14000001,2025,M05,0.043,,2025-05-01,Unemployment - Men
LNS14000001,2025,M06,0.043,,2025-06-01,Unemployment - Men
LNS14000001,2025,M07,0.044000000000000004,,2025-07-01,Unemployment - Men
LNS14000001,2025,M08,0.044000000000000004,,2025-08-01,Unemployment - Men
LNS14000001,2025,M09,0.044000000000000004,,2025-09-01,Unemployment - Men
LNS14000001,2025,M11,0.045,,2025-11-01,Unemployment - Men
LNS14000001,2025,M12,0.044000000000000004,,2025-12-01,Unemployment - Men
LNS14000001,2026,M01,0.043,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,Unemployment - Men
LNS14000001,2026,M02,0.044000000000000004,,2026-02-01,Unemployment - Men
LNS14000001,2026,M03,0.042,,2026-03-01,Unemployment - Men
LNS14000002,2022,M01,0.04,,2022-01-01,Unemployment - Women
LNS14000002,2022,M02,0.039,,2022-02-01,Unemployment - Women
LNS14000002,2022,M03,0.036000000000000004,,2022-03-01,Unemployment - Women
LNS14000002,2022,M04,0.035,,2022-04-01,Unemployment - Women
LNS14000002,2022,M05,0.037000000000000005,,2022-05-01,Unemployment - Women
LNS14000002,2022,M06,0.036000000000000004,,2022-06-01,Unemployment - Women
LNS14000002,2022,M07,0.034,,2022-07-01,Unemployment - Women
LNS14000002,2022,M08,0.035,,2022-08-01,Unemployment - Women
LNS14000002,2022,M09,0.034,,2022-09-01,Unemployment - Women
LNS14000002,2022,M10,0.036000000000000004,,2022-10-01,Unemployment - Women
LNS14000002,2022,M11,0.036000000000000004,,2022-11-01,Unemployment - Women
LNS14000002,2022,M12,0.035,,2022-12-01,Unemployment - Women
LNS14000002,2023,M01,0.033,,2023-01-01,Unemployment - Women
LNS14000002,2023,M02,0.035,,2023-02-01,Unemployment - Women
LNS14000002,2023,M03,0.034,,2023-03-01,Unemployment - Women
LNS14000002,2023,M04,0.034,,2023-04-01,Unemployment - Women
LNS14000002,2023,M05,0.036000000000000004,,2023-05-01,Unemployment - Women
LNS14000002,2023,M06,0.034,,2023-06-01,Unemployment - Women
LNS14000002,2023,M07,0.034,,2023-07-01,Unemployment - Women
LNS14000002,2023,M08,0.035,,2023-08-01,Unemployment - Women
LNS14000002,2023,M09,0.034,,2023-09-01,Unemployment - Women
LNS14000002,2023,M10,0.036000000000000004,,2023-10-01,Unemployment - Women
LNS14000002,2023,M11,0.034,,2023-11-01,Unemployment - Women
LNS14000002,2023,M12,0.036000000000000004,,2023-12-01,Unemployment - Women
LNS14000002,2024,M01,0.034,,2024-01-01,Unemployment - Women
LNS14000002,2024,M02,0.039,,2024-02-01,Unemployment - Women
LNS14000002,2024,M03,0.039,,2024-03-01,Unemployment - Women
LNS14000002,2024,M04,0.038,,2024-04-01,Unemployment - Women
LNS14000002,2024,M05,0.037000000000000005,,2024-05-01,Unemployment - Women
LNS14000002,2024,M06,0.04,,2024-06-01,Unemployment - Women
LNS14000002,2024,M07,0.040999999999999995,,2024-07-01,Unemployment - Women
LNS14000002,2024,M08,0.040999999999999995,,2024-08-01,Unemployment - Women
LNS14000002,2024,M09,0.039,,2024-09-01,Unemployment - Women
LNS14000002,2024,M10,0.04,,2024-10-01,Unemployment - Women
LNS14000002,2024,M11,0.040999999999999995,,2024-11-01,Unemployment - Women
LNS14000002,2024,M12,0.040999999999999995,,2024-12-01,Unemployment - Women
LNS14000002,2025,M01,0.04,,2025-01-01,Unemployment - Women
LNS14000002,2025,M02,0.040999999999999995,,2025-02-01,Unemployment - Women
LNS14000002,2025,M03,0.040999999999999995,,2025-03-01,Unemployment - Women
LNS14000002,2025,M04,0.04,,2025-04-01,Unemployment - Women
LNS14000002,2025,M05,0.042,,2025-05-01,Unemployment - Women
LNS14000002,2025,M06,0.039,,2025-06-01,Unemployment - Women
LNS14000002,2025,M07,0.040999999999999995,,2025-07-01,Unemployment - Women
LNS14000002,2025,M08,0.043,,2025-08-01,Unemployment - Women
LNS14000002,2025,M09,0.044000000000000004,,2025-09-01,Unemployment - Women
LNS14000002,2025,M11,0.045,,2025-11-01,Unemployment - Women
LNS14000002,2025,M12,0.044000000000000004,,2025-12-01,Unemployment - Women
LNS14000002,2026,M01,0.043,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,Unemployment - Women
LNS14000002,2026,M02,0.045,,2026-02-01,Unemployment - Women
LNS14000002,2026,M03,0.043,,2026-03-01,Unemployment - Women
LNS14000003,2022,M01,0.034,,2022-01-01,Unemployment - White
LNS14000003,2022,M02,0.033,,2022-02-01,Unemployment - White
LNS14000003,2022,M03,0.032,,2022-03-01,Unemployment - White
LNS14000003,2022,M04,0.032,,2022-04-01,Unemployment - White
LNS14000003,2022,M05,0.032,,2022-05-01,Unemployment - White
LNS14000003,2022,M06,0.033,,2022-06-01,Unemployment - White
LNS14000003,2022,M07,0.031,,2022-07-01,Unemployment - White
LNS14000003,2022,M08,0.031,,2022-08-01,Unemployment - White
LNS14000003,2022,M09,0.03,,2022-09-01,Unemployment - White
LNS14000003,2022,M10,0.032,,2022-10-01,Unemployment - White
LNS14000003,2022,M11,0.032,,2022-11-01,Unemployment - White
LNS14000003,2022,M12,0.031,,2022-12-01,Unemployment - White
LNS14000003,2023,M01,0.031,,2023-01-01,Unemployment - White
LNS14000003,2023,M02,0.032,,2023-02-01,Unemployment - White
LNS14000003,2023,M03,0.033,,2023-03-01,Unemployment - White
LNS14000003,2023,M04,0.031,,2023-04-01,Unemployment - White
LNS14000003,2023,M05,0.033,,2023-05-01,Unemployment - White
LNS14000003,2023,M06,0.031,,2023-06-01,Unemployment - White
LNS14000003,2023,M07,0.031,,2023-07-01,Unemployment - White
LNS14000003,2023,M08,0.034,,2023-08-01,Unemployment - White
LNS14000003,2023,M09,0.034,,2023-09-01,Unemployment - White
LNS14000003,2023,M10,0.035,,2023-10-01,Unemployment - White
LNS14000003,2023,M11,0.033,,2023-11-01,Unemployment - White
LNS14000003,2023,M12,0.035,,2023-12-01,Unemployment - White
LNS14000003,2024,M01,0.034,,2024-01-01,Unemployment - White
LNS14000003,2024,M02,0.034,,2024-02-01,Unemployment - White
LNS14000003,2024,M03,0.034,,2024-03-01,Unemployment - White
LNS14000003,2024,M04,0.035,,2024-04-01,Unemployment - White
LNS14000003,2024,M05,0.035,,2024-05-01,Unemployment - White
LNS14000003,2024,M06,0.035,,2024-06-01,Unemployment - White
LNS14000003,2024,M07,0.038,,2024-07-01,Unemployment - White
LNS14000003,2024,M08,0.038,,2024-08-01,Unemployment - White
LNS14000003,2024,M09,0.036000000000000004,,2024-09-01,Unemployment - White
LNS14000003,2024,M10,0.038,,2024-10-01,Unemployment - White
LNS14000003,2024,M11,0.038,,2024-11-01,Unemployment - White
LNS14000003,2024,M12,0.036000000000000004,,2024-12-01,Unemployment - White
LNS14000003,2025,M01,0.035,,2025-01-01,Unemployment - White
LNS14000003,2025,M02,0.038,,2025-02-01,Unemployment - White
LNS14000003,2025,M03,0.037000000000000005,,2025-03-01,Unemployment - White
LNS14000003,2025,M04,0.038,,2025-04-01,Unemployment - White
LNS14000003,2025,M05,0.038,,2025-05-01,Unemployment - White
LNS14000003,2025,M06,0.036000000000000004,,2025-06-01,Unemployment - White
LNS14000003,2025,M07,0.037000000000000005,,2025-07-01,Unemployment - White
LNS14000003,2025,M08,0.037000000000000005,,2025-08-01,Unemployment - White
LNS14000003,2025,M09,0.037000000000000005,,2025-09-01,Unemployment - White
LNS14000003,2025,M11,0.039,,2025-11-01,Unemployment - White
LNS14000003,2025,M12,0.038,,2025-12-01,Unemployment - White
LNS14000003,2026,M01,0.037000000000000005,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,Unemployment - White
LNS14000003,2026,M02,0.037000000000000005,,2026-02-01,Unemployment - White
LNS14000003,2026,M03,0.036000000000000004,,2026-03-01,Unemployment - White
LNS14000004,2022,M01,0.035,,2022-01-01,Unemployment - White Men
LNS14000004,2022,M02,0.033,,2022-02-01,Unemployment - White Men
LNS14000004,2022,M03,0.033,,2022-03-01,Unemployment - White Men
LNS14000004,2022,M04,0.033,,2022-04-01,Unemployment - White Men
LNS14000004,2022,M05,0.033,,2022-05-01,Unemployment - White Men
LNS14000004,2022,M06,0.034,,2022-06-01,Unemployment - White Men
